GSM850209_PHen-HNC-25182-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850210_PHen-HNC-27925-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850211_PHen-HNC-25059-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850212_PHen-HNC-25031-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850213_PHen-HNC-25287-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850214_PHen-HNC-26198-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850215_PHen-HNC-26137-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850216_PHen-HNC-25191-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850217_PHen-HNC-25699-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850218_PHen-HNC-26193-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850219_PHen-HNC-26162-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850220_PHen-HNC-27898-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850221_PHen-HNC-25579-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850222_PHen-HNC-26645-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850223_PHen-HNC-26144-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850224_PHen-HNC-25213-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850225_PHen-HNC-25014-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850226_PHen-HNC-27894-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850227_PHen-HNC-25167-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850228_PHen-HNC-27315-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850229_PHen-HNC-27896-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850230_PHen-HNC-25531-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850231_PHen-HNC-25277-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850232_PHen-HNC-27879-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850233_PHen-HNC-28000-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850234_PHen-HNC-27887-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850235_PHen-HNC-26147-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850236_PHen-HNC-27484-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850237_PHen-HNC-27432-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850238_PHen-HNC-26161-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850239_PHen-HNC-26156-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850240_PHen-HNC-25282-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850241_PHen-HNC-26111-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850242_PHen-HNC-25698-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850243_PHen-HNC-27937-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850244_PHen-HNC-25218-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850245_PHen-HNC-25016-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850246_PHen-HNC-27498-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850247_PHen-HNC-27955-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850248_PHen-HNC-27939-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850249_PHen-HNC-27893-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850250_PHen-HNC-25240-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850251_PHen-HNC-25024-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
GSM850252_PHen-HNC-27867-1a-miRNA1_miRNA-1_0_2Xgain.CEL,7
