GSM3212693_14488.CEL,12
GSM3212694_14456.CEL,12
GSM3212695_14464.CEL,12
GSM3212696_14424.CEL,12
GSM3212697_14394.CEL,12
GSM3212698_14255.CEL,12
GSM3212699_14487.CEL,12
GSM3212700_14231.CEL,12
GSM3212701_14240.CEL,12
GSM3212702_14524.CEL,12
GSM3212703_14545.CEL,12
GSM3212704_14434.CEL,12
GSM3212705_14425.CEL,12
GSM3212706_14507.CEL,12
GSM3212707_14528.CEL,12
GSM3212708_14404.CEL,12
GSM3212709_14531.CEL,12
GSM3212710_14248.CEL,12
GSM3212711_14468.CEL,12
GSM3212712_14473.CEL,12
GSM3212713_14465.CEL,12
GSM3212714_14232.CEL,12
GSM3212715_14539.CEL,12
GSM3212716_14525.CEL,12
GSM3212717_14400.CEL,12
GSM3212718_14247.CEL,12
GSM3212719_14452.CEL,12
GSM3212720_14236.CEL,12
GSM3212721_14458.CEL,12
GSM3212722_14542.CEL,12
GSM3212723_14516.CEL,12
GSM3212724_14510.CEL,12
GSM3212725_14500.CEL,12
GSM3212726_14527.CEL,12
GSM3212727_14413.CEL,12
GSM3212728_14554.CEL,12
GSM3212729_14521.CEL,12
GSM3212730_14417.CEL,12
GSM3212731_14469.CEL,12
GSM3212732_14504.CEL,12
GSM3212733_14242.CEL,12
GSM3212734_14392.CEL,12
GSM3212735_14446.CEL,12
GSM3212736_14395.CEL,12
GSM3212737_14439.CEL,12
GSM3212738_14399.CEL,12
GSM3212739_14481.CEL,12
GSM3212740_14435.CEL,12
GSM3212741_14215.CEL,12
GSM3212742_14451.CEL,12
GSM3212743_14484.CEL,12
GSM3212744_14220.CEL,12
GSM3212745_14228.CEL,12
GSM3212746_14408.CEL,12
GSM3212747_14470.CEL,12
GSM3212748_14227.CEL,12
GSM3212749_14219.CEL,12
GSM3212750_14454.CEL,12
GSM3212751_14520.CEL,12
GSM3212752_14221.CEL,12
GSM3212753_14224.CEL,12
GSM3212754_14223.CEL,12
GSM3212755_14544.CEL,12
GSM3212756_14538.CEL,12
