28728.87225,3203.795701,7561.559505,0,19193.29327,575649.5884,41577.1459,996.335339,1035.442704,1013.181589,171.470756,0,494.557759,13.236339,105.890712,6367.280733,4.813214,22977.68293,404.911644,0,960.236233,9457.9659,1.203304,0,995.132035,6.016518,16.244598,34.895803,112.508882,779.139048,34862.11044,19.252857,0,55.351963,30627.0836,2702.619772,3.609911,34.895803,113.712185,0,0,51.140401,6292.074261,1.203304,21.057812,96.264284,6.016518,1350.106583,447.62892,1404.856894,3647.814711,1.203304,0,66.783347,0,0,56.555267,318.875441,102.280802,322.485351,8247.442529,1349.504931,0,1.203304,61.970133,0,68.588302,101.67915,14.439643,0,4.211562,369.41419,21.057812,327.900217,7.821473,0,82.426293,57.75857,376.634011,10995.18618,27691.62459,456.052045,635.945926,23.464419,39.107365,357.982806,0.601652,2188.207505,1.203304,47.53049,9.024777,0,0,1.203304,34.294151,2.406607,112.508882,319.477092,8801.563813,0
18221.11749,1532.555788,111366.6859,0.072396,19355.7836,220390.9918,13285.21494,1789.490008,1776.748271,639.186313,440.603454,2.823453,385.075546,7.818793,2659.620293,18501.94246,22798.36912,19233.50637,1133.724958,0.217189,749.156186,8038.58777,57.772191,17.592284,2333.692467,65.518588,273.44056,963.666215,327.59294,1730.704269,40499.1749,12.958925,0.072396,81.880136,64553.32902,5602.744223,13.755284,148.484667,2081.681191,2.751057,0.144792,1640.715755,34668.74454,1.592717,28.886096,312.100147,15.854774,3247.912057,342.651356,1459.435596,10465.67137,0.072396,0.072396,128.213723,0,0,78.477513,198.220877,286.906259,1821.778726,13901.30685,1407.88948,0.868755,0.506774,75.436871,0.434377,98.965646,286.906259,51.980493,0.723962,28.451718,824.593057,58.061776,429.74402,42.930964,0.506774,548.546233,202.130274,398.83083,80806.57219,17819.89758,1198.01281,1386.3878,39.528341,110.693835,498.230853,6.15368,3045.781783,17.375095,146.529969,10.497453,0.289585,0.506774,1.15834,29.392869,7.456812,175.488461,415.409566,7785.418154,0.361981
34191.21103,11149.35823,7510.619886,0,40791.05061,167046.3106,53031.37292,3638.25136,3584.926702,1329.342344,1077.328547,103.483926,3398.655634,2.800153,271.858362,8542.293759,5683.093746,2325.222953,1287.705282,0,275.145498,3752.448917,30.314703,108.840741,2042.163978,94.596483,23.618684,810.827,848.446451,5736.418404,6624.67573,21.914243,0.973966,296.937996,58603.19101,6752.143578,20.331548,70.490816,732.179216,6.817765,1.339204,938.294848,15245.86077,2.800153,15.096479,1184.586593,925.146302,12360.48541,1191.89134,3511.513987,23558.05497,0.243492,0.973966,216.829262,0,0,119.31088,906.762687,178.601082,382.038307,4648.984957,6151.571568,6.452527,0,103.605672,2.678408,185.297101,1210.761939,130.268001,1.947933,44.31547,2219.304111,136.96402,698.45563,33.967077,3.165391,529.837703,306.67766,1346.143264,241870.181,9095.384909,286.346112,4084.814939,104.82313,385.568935,985.532217,1.095712,371.202931,9.617918,98.857586,62.455593,0,0.121746,3.652374,32.993111,4.139357,716.230516,1322.768071,4083.475735,0.121746
51534.11455,1233.415872,15116.40581,0,31800.32201,265599.1631,46621.30646,767.433577,781.125604,622.896551,665.378105,0.408041,625.208781,16.004257,104.866418,15537.73033,559.740943,21429.51834,3448.078564,0,364.017498,8129.573001,10.427703,1.360135,1632.570195,10.69973,2.901622,1686.204857,1180.959994,4551.64687,12407.15264,30.739054,0.045338,177.951013,78852.33793,2621.388433,16.14027,23.212973,141.72608,7.480743,0,2747.971676,54502.51879,3.491013,85.643175,901.814928,58.07777,996.661684,925.617293,2154.771408,7383.629559,0.453378,0.362703,226.281148,0.181351,0,318.634323,382.832701,159.634526,525.148173,63274.80098,2649.860595,3.400338,0.272027,272.616418,1.450811,97.158986,329.107363,123.590945,1.269459,15.822905,2375.249313,176.726891,450.340741,17.500405,0.544054,754.829658,161.085337,553.438984,29755.67621,92623.11671,767.660267,3775.961806,62.158175,121.414729,241.968039,2.674932,3778.591401,18.497838,37.222365,3.355,0,0,0.090676,75.804864,3.717703,169.971553,533.853038,9705.516237,0
52102.52033,9187.09072,10750.89678,0,93670.0398,121529.2483,7430.777474,1241.761322,1287.819117,1009.673216,868.62122,62.969641,4397.439906,3.598265,384.294724,7211.643123,246.12134,12507.92968,3381.289813,0,561.329372,14237.61576,59.011549,9.715316,1282.781545,49.296233,20.150285,1988.761178,1463.414459,11764.16826,7608.531775,17.271673,0.359827,245.401687,100948.6107,1799.492429,50.375713,361.98548,916.837974,22.669071,0,2380.972086,10293.9171,8.27601,8.995663,1056.090837,458.059161,4976.760604,3057.445944,585.797575,24950.73075,4.677745,1.799133,326.362654,0.359827,0,189.628576,1064.726674,862.144343,286.42191,31654.65866,6576.189488,0.359827,0,160.122802,0,198.624239,489.364068,203.301984,10.794796,37.421958,4651.117603,139.972516,603.788901,60.091029,3.958092,1327.400034,92.115589,1044.576389,123071.105,43477.47864,573.563474,8567.469452,108.667609,356.588082,1428.511286,0.359827,6370.728544,6.117051,74.843916,13.313581,0,0,4.317918,53.254325,12.593928,302.254277,648.767216,5715.844277,0
74829.50494,3265.605196,15881.42418,0.052443,34972.44479,219064.3168,9110.445893,180.245464,181.13699,461.862614,587.829912,11.065404,2202.38246,6.030907,487.349752,7641.99863,4003.054051,32071.05395,4836.368112,0.052443,474.763511,2769.969501,6.345563,17.096311,1256.893524,7.65663,4.51007,576.869394,1539.82174,10930.04929,16455.40923,11.642273,0.052443,23.704088,97700.2787,4580.133216,12.271585,52.704886,462.072384,0.471984,0.157328,749.877769,6813.299525,4.929611,14.736391,1157.619545,84.327817,1005.745567,152.713061,836.617949,12116.5123,0.104885,0.209771,337.36371,0.209771,0,29.315454,298.293919,295.409572,273.331207,16003.61561,3971.798219,0.839083,0.104885,26.273779,1.101296,260.692523,176.62692,164.827319,4.195414,25.592024,5224.548771,86.687737,946.800003,26.064008,0.996411,211.868396,174.214557,481.843272,94822.43462,55181.49072,347.17049,8724.73004,50.607179,278.051048,485.776472,0.209771,140473.7807,11.432503,24.018744,16.88654,0,0,2.517248,11.694716,2.93679,193.723231,394.893321,5255.594833,0.052443
43376.14599,4346.98335,15919.83635,0,74032.40258,371975.1304,26580.6541,93.9809,91.536027,546.966881,868.809901,0.293385,1419.981963,12.322158,197.93688,3262.437898,171.825641,5729.314276,3612.543643,0,640.263217,4204.202795,25.720059,1.369129,921.032378,35.108369,21.123699,452.301417,1478.169929,8976.691759,26011.48777,15.15821,0,340.42405,137742.26,2568.094101,11.735388,58.87253,129.969423,4.889745,0.488975,424.038691,19119.39212,1.955898,62.784326,1318.470855,95.545618,6653.084911,452.008032,5009.25042,11272.62265,0.293385,0.488975,697.473234,0,0,108.94352,453.181571,1101.26838,526.429952,1124.054592,4427.077374,0.880154,0.39118,95.643413,3.227232,176.422001,918.587505,167.229281,3.325027,53.493811,4121.468308,286.245675,1480.614801,37.064267,4.400771,2041.370764,254.071153,736.688989,24670.3285,4806.326,689.160667,6974.830135,99.457414,197.447905,353.039593,1.075744,657.572914,17.309697,22.981802,21.025904,0,0,0.488975,204.293548,9.97508,385.898679,598.211409,6765.255662,0
83639.09835,5272.505174,19220.13838,0.071082,66575.37372,319379.824,24600.04841,717.501412,718.567641,1269.168586,642.154523,2.203541,1674.406901,7.321443,254.189127,11526.86561,1922.90947,49682.03258,2506.421368,0,468.359105,9780.594835,25.376264,3.269771,2186.126008,9.098492,8.103345,1147.973826,1084.9952,2262.894536,29625.40157,121.408006,0.426492,118.493645,51540.89719,3167.768023,11.302033,66.74597,188.935878,3.056525,0.213246,1797.0233,15532.05033,4.975738,31.702559,812.751253,85.938103,1891.420157,422.582316,4506.810186,10540.88759,0.852984,0.568656,186.803419,0.071082,0,105.841054,433.102447,132.567875,147.068597,7291.94396,2600.249569,2.843279,0.213246,94.610103,7.321443,210.189387,456.133006,66.248397,1.06623,21.751083,1077.531593,146.784269,493.80645,22.888395,0.924066,571.00147,118.138235,577.541012,17002.45197,13555.26072,34.830166,1765.960479,48.620068,124.606695,569.864159,2.416787,6200.053809,20.613771,33.763936,7.747935,0,0,0.995148,104.916989,3.909508,422.511234,308.353589,8718.914521,0
34064.72556,1784.101973,10047.83223,0.235743,28803.88787,269258.3058,25866.06034,2871.230177,2891.621934,1068.268775,543.505166,12.730115,730.567127,0.589357,142.860174,25072.90348,2133.708636,20348.61654,5088.509657,0,710.293241,9219.785427,52.452787,21.806215,3371.476528,40.783515,16.855615,537.965209,1894.901118,5132.947187,11573.44215,16.266257,0.235743,200.735046,111390.2699,3911.091937,21.924086,36.186529,331.454463,0.8251,0,1043.397903,39548.22238,2.121686,117.635688,1466.909953,148.28226,4397.311588,402.530935,1194.155463,13435.69288,2.121686,5.7757,246.233418,0,0,81.802773,187.297703,412.667878,810.601828,28553.17534,2373.223383,0.117871,0.471486,71.312215,3.654014,152.172017,761.803056,97.951159,1.060843,29.585729,2531.288971,277.70509,274.640433,32.296772,2.593171,3839.308236,211.461346,231.617361,31291.09293,31939.50367,185.529632,4183.846428,67.304587,130.601545,365.401435,2.003814,18953.49029,29.585729,44.083915,3.3004,0,0,0.117871,52.570658,1.060843,190.951718,504.489723,2918.968106,0
30164.45553,2000.244786,9514.119582,0,42056.60228,393908.8282,7596.688934,1170.640907,1174.57138,793.772596,739.751453,324.858108,972.106352,0.731251,241.769751,14798.3197,269.648683,1900.337664,1300.712119,0.091406,562.331761,10332.11486,8.22657,249.722102,1764.416447,17.550016,4.204691,1168.995593,424.856636,4271.143724,18560.14733,18.372673,0.091406,510.869995,109239.5258,4665.744864,15.996108,293.505735,1326.945737,6.48985,0.365625,1868.162635,36969.65703,2.833596,43.509415,1589.464725,94.605555,6423.762868,922.2899,3617.222818,11787.30368,0.182813,0.274219,202.830653,0.091406,0,215.079102,309.684656,293.231516,521.016098,4504.686905,3262.840465,0.822657,0.457032,187.20017,1.096876,125.866521,890.38909,165.902494,1.73672,22.120333,1809.662582,198.991587,366.17377,24.953929,2.650784,1352.905135,229.247083,466.720737,72062.92485,11044.07879,300.726836,3183.225549,43.600821,126.87199,286.467448,0.731251,1863.683725,29.889871,36.014095,6.398443,0.091406,0.091406,0.914063,58.682866,4.47891,525.403602,328.057329,5187.949245,0
25847.57468,3604.880914,16549.84413,0.138404,104081.7671,315414.6236,14176.20873,2964.898984,3005.313068,867.933971,505.176048,133.975456,1303.90782,3.044897,150.16877,9605.12672,1283.562374,13582.03865,3468.967797,0,390.715612,11808.66312,7.197029,103.111275,2259.174966,132.868221,15.916506,902.811879,1382.521518,5470.018563,12670.23049,12.179587,0.830426,336.045875,81101.65471,4232.821662,9.13469,207.883404,656.452053,10.657139,0.138404,1157.337564,22364.76645,3.736919,35.016312,936.582552,133.006625,4376.347021,422.825432,2546.364089,16673.16245,0.553618,0.830426,409.261801,0,0,76.81444,773.403768,221.447035,674.583029,11683.13033,4461.604129,1.660853,0.138404,73.492735,1.660853,110.031495,428.638416,156.812181,1.799257,24.359174,2356.611661,158.057821,980.733554,75.984014,1.384044,720.810098,176.050392,714.443495,42785.22793,19897.56967,55.361759,4137.184223,67.402941,121.934273,532.718523,0.415213,13144.26555,19.653424,69.063794,21.72949,0,0,0.968831,49.133561,4.705749,275.424749,462.962707,4139.675503,0
